term	gene
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Ldha
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Ly6a
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Ly6e
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Lypd8
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Maged1
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	NA
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Map1b
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	NA
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Mdh2
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Mgam
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Mgll
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Msx1
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Mt1
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Mt2
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Mtch1
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Mttp
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Neb
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Neurod1
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Neurog3
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Nfasc
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	NA
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Nkx2-2
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Nr4a1
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Olfm1
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Pam
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Pappa2
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Papss2
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Parp1
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Pcsk1
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Pcsk1n
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Phip
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Pigr
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Pkdcc
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Pla2g2f
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Prap1
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Ptprn
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Ptprn2
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Rasd1
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Rbms3
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Reg1
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Reg4
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Rfx6
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	NA
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Rnase4
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Rundc3a
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Runx1t1
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Scg3
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Scn3a
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Serpinb1a
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Slc18a1
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Slc5a1
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Sstr1
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Suox
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Tac1
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Tpbg
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Tph1
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Trp53i11
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Tuba1a
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Txn1
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Ucn3
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	Vim
M_IntestinalCrypt_Normal_EnteroendocrineCell_26287467	NA
M_IntestinalCrypt_Normal_LateEnterocytePrecursorCell_26287467	Aldob
M_IntestinalCrypt_Normal_LateEnterocytePrecursorCell_26287467	Chgb
M_IntestinalCrypt_Normal_LateEnterocytePrecursorCell_26287467	Fabp1
M_IntestinalCrypt_Normal_LateEnterocytePrecursorCell_26287467	Fth1
M_IntestinalCrypt_Normal_LateEnterocytePrecursorCell_26287467	Gsta1
M_IntestinalCrypt_Normal_LateEnterocytePrecursorCell_26287467	Gstm1
M_IntestinalCrypt_Normal_LateEnterocytePrecursorCell_26287467	Gstm3
M_IntestinalCrypt_Normal_LateEnterocytePrecursorCell_26287467	Mt1
M_IntestinalCrypt_Normal_LateEnterocytePrecursorCell_26287467	Mt2
M_IntestinalCrypt_Normal_LateEnterocytePrecursorCell_26287467	Reg3b
M_IntestinalCrypt_Normal_LateEnterocytePrecursorCell_26287467	Reg4
M_IntestinalCrypt_Normal_LateEnterocytePrecursorCell_26287467	Sis
M_IntestinalCrypt_Normal_Enterocyte_26287467	Adh1
M_IntestinalCrypt_Normal_Enterocyte_26287467	Aldob
M_IntestinalCrypt_Normal_Enterocyte_26287467	Apoa1
M_IntestinalCrypt_Normal_Enterocyte_26287467	Apoa4
M_IntestinalCrypt_Normal_Enterocyte_26287467	Apoc3
M_IntestinalCrypt_Normal_Enterocyte_26287467	Chgb
M_IntestinalCrypt_Normal_Enterocyte_26287467	Fabp2
M_IntestinalCrypt_Normal_Enterocyte_26287467	Fth1
M_IntestinalCrypt_Normal_Enterocyte_26287467	Gapdh
M_IntestinalCrypt_Normal_Enterocyte_26287467	Gsta1
M_IntestinalCrypt_Normal_Enterocyte_26287467	Prap1
M_IntestinalCrypt_Normal_Enterocyte_26287467	Reg1
M_IntestinalCrypt_Normal_Enterocyte_26287467	Reg4
M_IntestinalCrypt_Normal_Enterocyte_26287467	Rps2
M_IntestinalCrypt_Normal_GobletCell_26287467	NA
M_IntestinalCrypt_Normal_GobletCell_26287467	1700037C18Rik
M_IntestinalCrypt_Normal_GobletCell_26287467	2200002D01Rik
M_IntestinalCrypt_Normal_GobletCell_26287467	2210407C18Rik
M_IntestinalCrypt_Normal_GobletCell_26287467	NA
M_IntestinalCrypt_Normal_GobletCell_26287467	2310030G06Rik
M_IntestinalCrypt_Normal_GobletCell_26287467	NA
M_IntestinalCrypt_Normal_GobletCell_26287467	A830010M20Rik
M_IntestinalCrypt_Normal_GobletCell_26287467	Aars
M_IntestinalCrypt_Normal_GobletCell_26287467	Acly
M_IntestinalCrypt_Normal_GobletCell_26287467	Acsl5
M_IntestinalCrypt_Normal_GobletCell_26287467	Actb
M_IntestinalCrypt_Normal_GobletCell_26287467	Actn1
M_IntestinalCrypt_Normal_GobletCell_26287467	Acy3
M_IntestinalCrypt_Normal_GobletCell_26287467	Adh1
M_IntestinalCrypt_Normal_GobletCell_26287467	Agr2
M_IntestinalCrypt_Normal_GobletCell_26287467	Aldh1a1
M_IntestinalCrypt_Normal_GobletCell_26287467	Aldh3b2
M_IntestinalCrypt_Normal_GobletCell_26287467	Aldh4a1
M_IntestinalCrypt_Normal_GobletCell_26287467	Aldoa
M_IntestinalCrypt_Normal_GobletCell_26287467	Aldob
M_IntestinalCrypt_Normal_GobletCell_26287467	Alpi
M_IntestinalCrypt_Normal_GobletCell_26287467	Ano7
M_IntestinalCrypt_Normal_GobletCell_26287467	Apoa1
M_IntestinalCrypt_Normal_GobletCell_26287467	Apoa4
M_IntestinalCrypt_Normal_GobletCell_26287467	Apoc2
M_IntestinalCrypt_Normal_GobletCell_26287467	Apoc3
M_IntestinalCrypt_Normal_GobletCell_26287467	Arhgef10l
M_IntestinalCrypt_Normal_GobletCell_26287467	Asns
M_IntestinalCrypt_Normal_GobletCell_26287467	Asph
M_IntestinalCrypt_Normal_GobletCell_26287467	Atp1a1
M_IntestinalCrypt_Normal_GobletCell_26287467	Atp5c1
M_IntestinalCrypt_Normal_GobletCell_26287467	Atp5g3
M_IntestinalCrypt_Normal_GobletCell_26287467	Atp5o
M_IntestinalCrypt_Normal_GobletCell_26287467	B3galnt2
M_IntestinalCrypt_Normal_GobletCell_26287467	Bace2
M_IntestinalCrypt_Normal_GobletCell_26287467	Bpnt1
M_IntestinalCrypt_Normal_GobletCell_26287467	Bsg
M_IntestinalCrypt_Normal_GobletCell_26287467	Cbr1
M_IntestinalCrypt_Normal_GobletCell_26287467	Cc2d1b
M_IntestinalCrypt_Normal_GobletCell_26287467	Ccl25
M_IntestinalCrypt_Normal_GobletCell_26287467	Ccl6
M_IntestinalCrypt_Normal_GobletCell_26287467	Ccl9
M_IntestinalCrypt_Normal_GobletCell_26287467	Ccnd1
M_IntestinalCrypt_Normal_GobletCell_26287467	Ccnd2
M_IntestinalCrypt_Normal_GobletCell_26287467	Cd24a
M_IntestinalCrypt_Normal_GobletCell_26287467	Cd55
M_IntestinalCrypt_Normal_GobletCell_26287467	Cdhr5
M_IntestinalCrypt_Normal_GobletCell_26287467	Ces2e
M_IntestinalCrypt_Normal_GobletCell_26287467	Chgb
M_IntestinalCrypt_Normal_GobletCell_26287467	Cib2
M_IntestinalCrypt_Normal_GobletCell_26287467	NA
M_IntestinalCrypt_Normal_GobletCell_26287467	Clcn7
M_IntestinalCrypt_Normal_GobletCell_26287467	Clpb
M_IntestinalCrypt_Normal_GobletCell_26287467	Cmpk1
M_IntestinalCrypt_Normal_GobletCell_26287467	Cog3
M_IntestinalCrypt_Normal_GobletCell_26287467	Cog6
M_IntestinalCrypt_Normal_GobletCell_26287467	Creb3l1
M_IntestinalCrypt_Normal_GobletCell_26287467	Creb3l4
M_IntestinalCrypt_Normal_GobletCell_26287467	Crip1
M_IntestinalCrypt_Normal_GobletCell_26287467	Csrp2
M_IntestinalCrypt_Normal_GobletCell_26287467	NA
M_IntestinalCrypt_Normal_GobletCell_26287467	Cyb5r3
M_IntestinalCrypt_Normal_GobletCell_26287467	Cyb5rl
M_IntestinalCrypt_Normal_GobletCell_26287467	Cyp2b10
M_IntestinalCrypt_Normal_GobletCell_26287467	Cyp2c29
M_IntestinalCrypt_Normal_GobletCell_26287467	Cyp2c65
M_IntestinalCrypt_Normal_GobletCell_26287467	Cyp2d26
M_IntestinalCrypt_Normal_GobletCell_26287467	Cyp2j6
M_IntestinalCrypt_Normal_GobletCell_26287467	Cyp3a11
M_IntestinalCrypt_Normal_GobletCell_26287467	Cyp4f14
M_IntestinalCrypt_Normal_GobletCell_26287467	Cyr61
M_IntestinalCrypt_Normal_GobletCell_26287467	NA
M_IntestinalCrypt_Normal_GobletCell_26287467	Dbi
M_IntestinalCrypt_Normal_GobletCell_26287467	Dgat1
M_IntestinalCrypt_Normal_GobletCell_26287467	Dhrs1
M_IntestinalCrypt_Normal_GobletCell_26287467	Dmwd
M_IntestinalCrypt_Normal_GobletCell_26287467	Dnajc10
M_IntestinalCrypt_Normal_GobletCell_26287467	Dolpp1
M_IntestinalCrypt_Normal_GobletCell_26287467	Eef1a1
M_IntestinalCrypt_Normal_GobletCell_26287467	Eef1b2
M_IntestinalCrypt_Normal_GobletCell_26287467	Eif2ak3
M_IntestinalCrypt_Normal_GobletCell_26287467	Eny2
M_IntestinalCrypt_Normal_GobletCell_26287467	NA
M_IntestinalCrypt_Normal_GobletCell_26287467	Ergic1
M_IntestinalCrypt_Normal_GobletCell_26287467	Ern2
M_IntestinalCrypt_Normal_GobletCell_26287467	Fabp1
M_IntestinalCrypt_Normal_GobletCell_26287467	Fabp2
M_IntestinalCrypt_Normal_GobletCell_26287467	Fam107b
M_IntestinalCrypt_Normal_GobletCell_26287467	Fam213a
M_IntestinalCrypt_Normal_GobletCell_26287467	Far1
M_IntestinalCrypt_Normal_GobletCell_26287467	Fbp2
M_IntestinalCrypt_Normal_GobletCell_26287467	Fbxo3
M_IntestinalCrypt_Normal_GobletCell_26287467	Fbxo36
M_IntestinalCrypt_Normal_GobletCell_26287467	Fcgbp
M_IntestinalCrypt_Normal_GobletCell_26287467	Fdft1
M_IntestinalCrypt_Normal_GobletCell_26287467	Ffar2
M_IntestinalCrypt_Normal_GobletCell_26287467	Fth1
M_IntestinalCrypt_Normal_GobletCell_26287467	Fxyd3
M_IntestinalCrypt_Normal_GobletCell_26287467	Galnt12
M_IntestinalCrypt_Normal_GobletCell_26287467	Gapdh
M_IntestinalCrypt_Normal_GobletCell_26287467	Gcnt3
M_IntestinalCrypt_Normal_GobletCell_26287467	NA
M_IntestinalCrypt_Normal_GobletCell_26287467	NA
M_IntestinalCrypt_Normal_GobletCell_26287467	NA
M_IntestinalCrypt_Normal_GobletCell_26287467	NA
M_IntestinalCrypt_Normal_GobletCell_26287467	NA
M_IntestinalCrypt_Normal_GobletCell_26287467	Gm20594
M_IntestinalCrypt_Normal_GobletCell_26287467	Gm4832
M_IntestinalCrypt_Normal_GobletCell_26287467	NA
M_IntestinalCrypt_Normal_GobletCell_26287467	NA
M_IntestinalCrypt_Normal_GobletCell_26287467	NA
M_IntestinalCrypt_Normal_GobletCell_26287467	NA
M_IntestinalCrypt_Normal_GobletCell_26287467	Gmds
M_IntestinalCrypt_Normal_GobletCell_26287467	Gna11
M_IntestinalCrypt_Normal_GobletCell_26287467	NA
M_IntestinalCrypt_Normal_GobletCell_26287467	Gpd1
M_IntestinalCrypt_Normal_GobletCell_26287467	Gpi1
M_IntestinalCrypt_Normal_GobletCell_26287467	Gpx1
M_IntestinalCrypt_Normal_GobletCell_26287467	Gpx2
M_IntestinalCrypt_Normal_GobletCell_26287467	Gpx4
M_IntestinalCrypt_Normal_GobletCell_26287467	Gsta1
M_IntestinalCrypt_Normal_GobletCell_26287467	Gsta4
M_IntestinalCrypt_Normal_GobletCell_26287467	Gstm1
M_IntestinalCrypt_Normal_GobletCell_26287467	Gstm3
M_IntestinalCrypt_Normal_GobletCell_26287467	Gsto1
M_IntestinalCrypt_Normal_GobletCell_26287467	Guca2a
M_IntestinalCrypt_Normal_GobletCell_26287467	Guca2b
M_IntestinalCrypt_Normal_GobletCell_26287467	H2afy
M_IntestinalCrypt_Normal_GobletCell_26287467	H2-K1
M_IntestinalCrypt_Normal_GobletCell_26287467	Hadh
M_IntestinalCrypt_Normal_GobletCell_26287467	Herpud1
M_IntestinalCrypt_Normal_GobletCell_26287467	Hid1
M_IntestinalCrypt_Normal_GobletCell_26287467	Hnrnpc
M_IntestinalCrypt_Normal_GobletCell_26287467	Igdcc4
M_IntestinalCrypt_Normal_GobletCell_26287467	Itln1
M_IntestinalCrypt_Normal_GobletCell_26287467	Khk
M_IntestinalCrypt_Normal_GobletCell_26287467	Klf9
M_IntestinalCrypt_Normal_GobletCell_26287467	Klk1
M_IntestinalCrypt_Normal_GobletCell_26287467	Krt18
M_IntestinalCrypt_Normal_GobletCell_26287467	Krt7
M_IntestinalCrypt_Normal_GobletCell_26287467	Krt8
M_IntestinalCrypt_Normal_GobletCell_26287467	Ldha
M_IntestinalCrypt_Normal_GobletCell_26287467	Lgals2
M_IntestinalCrypt_Normal_GobletCell_26287467	Lgals4
M_IntestinalCrypt_Normal_GobletCell_26287467	Lman2
M_IntestinalCrypt_Normal_GobletCell_26287467	Lpin1
M_IntestinalCrypt_Normal_GobletCell_26287467	Maged2
M_IntestinalCrypt_Normal_GobletCell_26287467	NA
M_IntestinalCrypt_Normal_GobletCell_26287467	Manf
M_IntestinalCrypt_Normal_GobletCell_26287467	Map4k4
M_IntestinalCrypt_Normal_GobletCell_26287467	NA
M_IntestinalCrypt_Normal_GobletCell_26287467	Mettl4
M_IntestinalCrypt_Normal_GobletCell_26287467	Mgam
M_IntestinalCrypt_Normal_GobletCell_26287467	Mgst1
M_IntestinalCrypt_Normal_GobletCell_26287467	Mlxipl
M_IntestinalCrypt_Normal_GobletCell_26287467	Mmp15
M_IntestinalCrypt_Normal_GobletCell_26287467	Msrb1
M_IntestinalCrypt_Normal_GobletCell_26287467	Mt1
M_IntestinalCrypt_Normal_GobletCell_26287467	Mt2
M_IntestinalCrypt_Normal_GobletCell_26287467	Mttp
M_IntestinalCrypt_Normal_GobletCell_26287467	Muc13
M_IntestinalCrypt_Normal_GobletCell_26287467	Muc2
M_IntestinalCrypt_Normal_GobletCell_26287467	Mvb12a
M_IntestinalCrypt_Normal_GobletCell_26287467	Mvd
M_IntestinalCrypt_Normal_GobletCell_26287467	Myl6b
M_IntestinalCrypt_Normal_GobletCell_26287467	Nat10
M_IntestinalCrypt_Normal_GobletCell_26287467	Ndrg1
M_IntestinalCrypt_Normal_GobletCell_26287467	Ndufv3
M_IntestinalCrypt_Normal_GobletCell_26287467	Nek6
M_IntestinalCrypt_Normal_GobletCell_26287467	Nfia
M_IntestinalCrypt_Normal_GobletCell_26287467	Oat
M_IntestinalCrypt_Normal_GobletCell_26287467	Oaz1
M_IntestinalCrypt_Normal_GobletCell_26287467	Oit1
M_IntestinalCrypt_Normal_GobletCell_26287467	Pank2
M_IntestinalCrypt_Normal_GobletCell_26287467	Papss2
M_IntestinalCrypt_Normal_GobletCell_26287467	Pcid2
M_IntestinalCrypt_Normal_GobletCell_26287467	Pdia3
M_IntestinalCrypt_Normal_GobletCell_26287467	Pdia6
M_IntestinalCrypt_Normal_GobletCell_26287467	Pdlim1
M_IntestinalCrypt_Normal_GobletCell_26287467	Pds5a
M_IntestinalCrypt_Normal_GobletCell_26287467	Phf6
M_IntestinalCrypt_Normal_GobletCell_26287467	Pigr
M_IntestinalCrypt_Normal_GobletCell_26287467	Pkm
M_IntestinalCrypt_Normal_GobletCell_26287467	Ppp1r14b
M_IntestinalCrypt_Normal_GobletCell_26287467	Prap1
M_IntestinalCrypt_Normal_GobletCell_26287467	Prdm15
M_IntestinalCrypt_Normal_GobletCell_26287467	Prkci
M_IntestinalCrypt_Normal_GobletCell_26287467	Psap
M_IntestinalCrypt_Normal_GobletCell_26287467	Ptma
M_IntestinalCrypt_Normal_GobletCell_26287467	Rab3d
M_IntestinalCrypt_Normal_GobletCell_26287467	Rap1gap
M_IntestinalCrypt_Normal_GobletCell_26287467	Rcan3
M_IntestinalCrypt_Normal_GobletCell_26287467	Reep5
M_IntestinalCrypt_Normal_GobletCell_26287467	Reg1
M_IntestinalCrypt_Normal_GobletCell_26287467	Reg4
M_IntestinalCrypt_Normal_GobletCell_26287467	Rep15
M_IntestinalCrypt_Normal_GobletCell_26287467	NA
M_IntestinalCrypt_Normal_GobletCell_26287467	Rnase4
M_IntestinalCrypt_Normal_GobletCell_26287467	Rnasek
M_IntestinalCrypt_Normal_GobletCell_26287467	Rpl10
M_IntestinalCrypt_Normal_GobletCell_26287467	Rpl10a
M_IntestinalCrypt_Normal_GobletCell_26287467	Rpl11
M_IntestinalCrypt_Normal_GobletCell_26287467	Rpl12
M_IntestinalCrypt_Normal_GobletCell_26287467	Rpl13
M_IntestinalCrypt_Normal_GobletCell_26287467	Rpl13a
M_IntestinalCrypt_Normal_GobletCell_26287467	Rpl14
M_IntestinalCrypt_Normal_GobletCell_26287467	Rpl15
M_IntestinalCrypt_Normal_GobletCell_26287467	Rpl17
M_IntestinalCrypt_Normal_GobletCell_26287467	Rpl18
M_IntestinalCrypt_Normal_GobletCell_26287467	Rpl18a
M_IntestinalCrypt_Normal_GobletCell_26287467	Rpl21
M_IntestinalCrypt_Normal_GobletCell_26287467	Rpl22
M_IntestinalCrypt_Normal_GobletCell_26287467	Rpl23
M_IntestinalCrypt_Normal_GobletCell_26287467	Rpl23a
M_IntestinalCrypt_Normal_GobletCell_26287467	Rpl27a
M_IntestinalCrypt_Normal_GobletCell_26287467	Rpl28
M_IntestinalCrypt_Normal_GobletCell_26287467	Rpl29
M_IntestinalCrypt_Normal_GobletCell_26287467	Rpl3
M_IntestinalCrypt_Normal_GobletCell_26287467	Rpl31
M_IntestinalCrypt_Normal_GobletCell_26287467	Rpl31-ps12
M_IntestinalCrypt_Normal_GobletCell_26287467	Rpl32
M_IntestinalCrypt_Normal_GobletCell_26287467	Rpl35a
M_IntestinalCrypt_Normal_GobletCell_26287467	Rpl36
M_IntestinalCrypt_Normal_GobletCell_26287467	Rpl36a
M_IntestinalCrypt_Normal_GobletCell_26287467	Rpl36al
M_IntestinalCrypt_Normal_GobletCell_26287467	Rpl37a
M_IntestinalCrypt_Normal_GobletCell_26287467	Rpl38
M_IntestinalCrypt_Normal_GobletCell_26287467	Rpl39
M_IntestinalCrypt_Normal_GobletCell_26287467	Rpl4
M_IntestinalCrypt_Normal_GobletCell_26287467	Rpl41
M_IntestinalCrypt_Normal_GobletCell_26287467	Rpl6
M_IntestinalCrypt_Normal_GobletCell_26287467	Rpl7
M_IntestinalCrypt_Normal_GobletCell_26287467	Rpl7a
M_IntestinalCrypt_Normal_GobletCell_26287467	Rpl9
M_IntestinalCrypt_Normal_GobletCell_26287467	Rplp0
M_IntestinalCrypt_Normal_GobletCell_26287467	Rplp1
M_IntestinalCrypt_Normal_GobletCell_26287467	Rpn2
M_IntestinalCrypt_Normal_GobletCell_26287467	Rps10
M_IntestinalCrypt_Normal_GobletCell_26287467	Rps12
M_IntestinalCrypt_Normal_GobletCell_26287467	Rps13
M_IntestinalCrypt_Normal_GobletCell_26287467	Rps14
M_IntestinalCrypt_Normal_GobletCell_26287467	Rps15a
M_IntestinalCrypt_Normal_GobletCell_26287467	Rps16
M_IntestinalCrypt_Normal_GobletCell_26287467	Rps17
M_IntestinalCrypt_Normal_GobletCell_26287467	Rps18
M_IntestinalCrypt_Normal_GobletCell_26287467	Rps19
M_IntestinalCrypt_Normal_GobletCell_26287467	Rps2
M_IntestinalCrypt_Normal_GobletCell_26287467	Rps20
M_IntestinalCrypt_Normal_GobletCell_26287467	Rps21
M_IntestinalCrypt_Normal_GobletCell_26287467	Rps24
M_IntestinalCrypt_Normal_GobletCell_26287467	Rps25
M_IntestinalCrypt_Normal_GobletCell_26287467	Rps26
M_IntestinalCrypt_Normal_GobletCell_26287467	Rps27a
M_IntestinalCrypt_Normal_GobletCell_26287467	Rps28
M_IntestinalCrypt_Normal_GobletCell_26287467	Rps29
M_IntestinalCrypt_Normal_GobletCell_26287467	Rps3
M_IntestinalCrypt_Normal_GobletCell_26287467	Rps3a1
M_IntestinalCrypt_Normal_GobletCell_26287467	Rps4x
M_IntestinalCrypt_Normal_GobletCell_26287467	Rps5
M_IntestinalCrypt_Normal_GobletCell_26287467	Rps6
M_IntestinalCrypt_Normal_GobletCell_26287467	Rps7
M_IntestinalCrypt_Normal_GobletCell_26287467	Rps8
M_IntestinalCrypt_Normal_GobletCell_26287467	Rps9
M_IntestinalCrypt_Normal_GobletCell_26287467	Rpsa
M_IntestinalCrypt_Normal_GobletCell_26287467	S100a11
M_IntestinalCrypt_Normal_GobletCell_26287467	S100g
M_IntestinalCrypt_Normal_GobletCell_26287467	Sdf2l1
M_IntestinalCrypt_Normal_GobletCell_26287467	Sec11c
M_IntestinalCrypt_Normal_GobletCell_26287467	Sec61b
M_IntestinalCrypt_Normal_GobletCell_26287467	Sec61g
M_IntestinalCrypt_Normal_GobletCell_26287467	NA
M_IntestinalCrypt_Normal_GobletCell_26287467	NA
M_IntestinalCrypt_Normal_GobletCell_26287467	NA
M_IntestinalCrypt_Normal_GobletCell_26287467	Sh3pxd2a
M_IntestinalCrypt_Normal_GobletCell_26287467	Sirt2
M_IntestinalCrypt_Normal_GobletCell_26287467	Sis
M_IntestinalCrypt_Normal_GobletCell_26287467	Slc12a8
M_IntestinalCrypt_Normal_GobletCell_26287467	NA
M_IntestinalCrypt_Normal_GobletCell_26287467	Slc39a7
M_IntestinalCrypt_Normal_GobletCell_26287467	Slc5a1
M_IntestinalCrypt_Normal_GobletCell_26287467	Smim6
M_IntestinalCrypt_Normal_GobletCell_26287467	NA
M_IntestinalCrypt_Normal_GobletCell_26287467	Snrpg
M_IntestinalCrypt_Normal_GobletCell_26287467	Snx15
M_IntestinalCrypt_Normal_GobletCell_26287467	Snx5
M_IntestinalCrypt_Normal_GobletCell_26287467	Spdef
M_IntestinalCrypt_Normal_GobletCell_26287467	NA
M_IntestinalCrypt_Normal_GobletCell_26287467	Spink4
M_IntestinalCrypt_Normal_GobletCell_26287467	Ssr2
M_IntestinalCrypt_Normal_GobletCell_26287467	Ssr4
M_IntestinalCrypt_Normal_GobletCell_26287467	Stard10
M_IntestinalCrypt_Normal_GobletCell_26287467	Stc2
M_IntestinalCrypt_Normal_GobletCell_26287467	Syngr2
M_IntestinalCrypt_Normal_GobletCell_26287467	Tbc1d8
M_IntestinalCrypt_Normal_GobletCell_26287467	Tff3
M_IntestinalCrypt_Normal_GobletCell_26287467	Tm4sf20
M_IntestinalCrypt_Normal_GobletCell_26287467	Tm4sf5
M_IntestinalCrypt_Normal_GobletCell_26287467	Tmed5
M_IntestinalCrypt_Normal_GobletCell_26287467	Tmed9
M_IntestinalCrypt_Normal_GobletCell_26287467	Tmem141
M_IntestinalCrypt_Normal_GobletCell_26287467	Tmsb10
M_IntestinalCrypt_Normal_GobletCell_26287467	Tmsb4x
M_IntestinalCrypt_Normal_GobletCell_26287467	Tnfaip8
M_IntestinalCrypt_Normal_GobletCell_26287467	Tpd52
M_IntestinalCrypt_Normal_GobletCell_26287467	Tpsg1
M_IntestinalCrypt_Normal_GobletCell_26287467	Trim33
M_IntestinalCrypt_Normal_GobletCell_26287467	Tspan1
M_IntestinalCrypt_Normal_GobletCell_26287467	Tspan8
M_IntestinalCrypt_Normal_GobletCell_26287467	Tsta3
M_IntestinalCrypt_Normal_GobletCell_26287467	Txndc5
M_IntestinalCrypt_Normal_GobletCell_26287467	Ucp2
M_IntestinalCrypt_Normal_GobletCell_26287467	Ung
M_IntestinalCrypt_Normal_GobletCell_26287467	Wars
M_IntestinalCrypt_Normal_GobletCell_26287467	NA
M_IntestinalCrypt_Normal_GobletCell_26287467	Wdr60
M_IntestinalCrypt_Normal_GobletCell_26287467	Xbp1
M_IntestinalCrypt_Normal_GobletCell_26287467	Zc3h4
M_IntestinalCrypt_Normal_GobletCell_26287467	Zfp612
M_IntestinalCrypt_Normal_GobletCell_26287467	Zfp623
M_IntestinalCrypt_Normal_GobletCell_26287467	Zg16
M_IntestinalCrypt_Normal_EnteroendocrinePrecursorCell_26287467	NA
M_IntestinalCrypt_Normal_EnteroendocrinePrecursorCell_26287467	NA
M_IntestinalCrypt_Normal_EnteroendocrinePrecursorCell_26287467	NA
M_IntestinalCrypt_Normal_EnteroendocrinePrecursorCell_26287467	2200002D01Rik
M_IntestinalCrypt_Normal_EnteroendocrinePrecursorCell_26287467	2210407C18Rik
M_IntestinalCrypt_Normal_EnteroendocrinePrecursorCell_26287467	2610008E11Rik
M_IntestinalCrypt_Normal_EnteroendocrinePrecursorCell_26287467	NA
M_IntestinalCrypt_Normal_EnteroendocrinePrecursorCell_26287467	Acap3
M_IntestinalCrypt_Normal_EnteroendocrinePrecursorCell_26287467	Adh1
M_IntestinalCrypt_Normal_EnteroendocrinePrecursorCell_26287467	NA
M_IntestinalCrypt_Normal_EnteroendocrinePrecursorCell_26287467	Akap9
M_IntestinalCrypt_Normal_EnteroendocrinePrecursorCell_26287467	Aldob
M_IntestinalCrypt_Normal_EnteroendocrinePrecursorCell_26287467	Alpi
M_IntestinalCrypt_Normal_EnteroendocrinePrecursorCell_26287467	Ampd3
